timestamp,elapsed_time,pos_x,pos_y,pos_z,raw_pos_x,raw_pos_y,raw_pos_z,error_x,error_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms,is_outlier,used_prediction,confidence,consecutive_outliers,data_valid
2025-10-01T16:07:07.145143,0.5058,-0.253528,0.337471,0.017424,-0.253512,0.337494,0.017443,0.253528,-0.337471,0.035291,0.046908,2.022,2.688,0.035240,0.000051,0.000000,0.046908,-0.000000,-0.000000,55397,3,1,1,0.42,0,0,0.925,0,1
2025-10-01T16:07:07.156879,0.5175,-0.253521,0.337467,0.017430,-0.253505,0.337454,0.017442,0.253521,-0.337467,0.035257,0.046857,2.020,2.685,0.035239,0.000104,-0.000086,0.046908,-0.000000,-0.000050,55398,3,1,1,1.66,0,0,0.925,0,1
2025-10-01T16:07:07.165924,0.5266,-0.253519,0.337462,0.017429,-0.253519,0.337455,0.017427,0.253519,-0.337462,0.035338,0.046828,2.025,2.683,0.035239,0.000157,-0.000058,0.046907,-0.000000,-0.000079,55399,3,1,1,0.26,0,0,0.925,0,1
2025-10-01T16:07:07.176409,0.5371,-0.253523,0.337461,0.017430,-0.253529,0.337460,0.017435,0.253523,-0.337461,0.035474,0.046872,2.033,2.686,0.035240,0.000210,0.000025,0.046907,-0.000000,-0.000035,55400,3,1,1,0.24,0,0,0.925,0,1
2025-10-01T16:07:07.186890,0.5475,-0.253526,0.337458,0.017426,-0.253542,0.337447,0.017406,0.253526,-0.337458,0.035549,0.046851,2.037,2.684,0.035240,0.000263,0.000046,0.046907,-0.000000,-0.000056,55401,3,1,1,0.27,0,0,0.925,0,1
2025-10-01T16:07:07.197326,0.5580,-0.253518,0.337457,0.017428,-0.253497,0.337466,0.017436,0.253518,-0.337457,0.035482,0.046875,2.033,2.686,0.035239,0.000316,-0.000073,0.046907,-0.000000,-0.000031,55402,3,1,1,0.22,0,0,0.925,0,1
2025-10-01T16:07:07.207761,0.5684,-0.253510,0.337463,0.017432,-0.253489,0.337476,0.017443,0.253510,-0.337463,0.035488,0.046967,2.033,2.691,0.035238,0.000369,-0.000119,0.046907,-0.000000,0.000060,55403,3,1,1,0.16,0,0,0.925,0,1
2025-10-01T16:07:07.218808,0.5795,-0.253524,0.337462,0.017415,-0.253546,0.337451,0.017396,0.253524,-0.337462,0.035767,0.046917,2.049,2.688,0.035240,0.000426,0.000101,0.046907,-0.000000,0.000010,55405,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.229331,0.5900,-0.253524,0.337468,0.017416,-0.253530,0.337476,0.017417,0.253524,-0.337468,0.035763,0.046977,2.049,2.692,0.035240,0.000479,0.000045,0.046908,-0.000000,0.000069,55406,3,1,1,0.15,0,0,0.925,0,1
2025-10-01T16:07:07.239790,0.6004,-0.253537,0.337469,0.017407,-0.253556,0.337470,0.017392,0.253537,-0.337469,0.035937,0.046947,2.059,2.690,0.035242,0.000532,0.000164,0.046908,-0.000000,0.000039,55407,3,1,1,0.16,0,0,0.925,0,1
2025-10-01T16:07:07.250171,0.6108,-0.253535,0.337466,0.017406,-0.253517,0.337463,0.017415,0.253535,-0.337466,0.035868,0.046895,2.055,2.687,0.035241,0.000584,0.000042,0.046908,-0.000000,-0.000013,55408,3,1,1,0.15,0,0,0.925,0,1
2025-10-01T16:07:07.260820,0.6215,-0.253547,0.337460,0.017394,-0.253574,0.337447,0.017368,0.253547,-0.337460,0.036046,0.046830,2.065,2.683,0.035243,0.000638,0.000165,0.046907,-0.000000,-0.000077,55409,3,1,1,0.27,0,0,0.925,0,1
2025-10-01T16:07:07.271212,0.6319,-0.253552,0.337459,0.017390,-0.253562,0.337455,0.017381,0.253552,-0.337459,0.036056,0.046866,2.066,2.685,0.035244,0.000691,0.000121,0.046907,-0.000000,-0.000041,55410,3,1,1,0.14,0,0,0.925,0,1
2025-10-01T16:07:07.281336,0.6420,-0.253537,0.337459,0.017405,-0.253499,0.337464,0.017447,0.253537,-0.337459,0.035855,0.046891,2.054,2.687,0.035242,0.000742,-0.000129,0.046907,-0.000000,-0.000016,55411,3,1,1,0.22,0,0,0.925,0,1
2025-10-01T16:07:07.291438,0.6521,-0.253518,0.337461,0.017424,-0.253479,0.337469,0.017462,0.253518,-0.337461,0.035740,0.046926,2.048,2.689,0.035239,0.000793,-0.000292,0.046907,-0.000000,0.000019,55412,3,1,1,0.26,0,0,0.925,0,1
2025-10-01T16:07:07.301841,0.6625,-0.253516,0.337459,0.017421,-0.253510,0.337454,0.017413,0.253516,-0.337459,0.035944,0.046887,2.059,2.686,0.035239,0.000847,-0.000142,0.046907,-0.000000,-0.000020,55413,3,1,1,0.14,0,0,0.925,0,1
2025-10-01T16:07:07.311920,0.6726,-0.253505,0.337461,0.017436,-0.253500,0.337462,0.017454,0.253505,-0.337461,0.035955,0.046925,2.060,2.689,0.035237,0.000898,-0.000180,0.046907,-0.000000,0.000017,55414,3,1,1,0.16,0,0,0.925,0,1
2025-10-01T16:07:07.322320,0.6830,-0.253499,0.337462,0.017441,-0.253500,0.337464,0.017436,0.253499,-0.337462,0.036035,0.046932,2.065,2.689,0.035236,0.000950,-0.000152,0.046907,-0.000000,0.000024,55415,3,1,1,0.18,0,0,0.925,0,1
2025-10-01T16:07:07.332321,0.6930,-0.253499,0.337461,0.017439,-0.253501,0.337457,0.017435,0.253499,-0.337461,0.036185,0.046896,2.073,2.687,0.035236,0.001001,-0.000053,0.046907,-0.000000,-0.000011,55416,3,1,1,0.15,0,0,0.925,0,1
2025-10-01T16:07:07.342543,0.7032,-0.253496,0.337457,0.017442,-0.253483,0.337452,0.017456,0.253496,-0.337457,0.036229,0.046861,2.076,2.685,0.035236,0.001053,-0.000059,0.046907,-0.000000,-0.000046,55417,3,1,1,0.19,0,0,0.925,0,1
2025-10-01T16:07:07.353088,0.7137,-0.253505,0.337452,0.017437,-0.253529,0.337441,0.017417,0.253505,-0.337452,0.036422,0.046831,2.087,2.683,0.035237,0.001106,0.000078,0.046906,-0.000000,-0.000075,55418,3,1,1,0.20,0,0,0.925,0,1
2025-10-01T16:07:07.363559,0.7242,-0.253501,0.337454,0.017442,-0.253491,0.337462,0.017459,0.253501,-0.337454,0.036381,0.046901,2.084,2.687,0.035237,0.001159,-0.000015,0.046906,-0.000000,-0.000005,55419,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:07.373718,0.7344,-0.253499,0.337453,0.017444,-0.253493,0.337454,0.017447,0.253499,-0.337453,0.036413,0.046891,2.086,2.687,0.035236,0.001211,-0.000034,0.046906,-0.000000,-0.000015,55420,3,1,1,0.28,0,0,0.925,0,1
2025-10-01T16:07:07.384040,0.7447,-0.253505,0.337453,0.017444,-0.253520,0.337454,0.017440,0.253505,-0.337453,0.036562,0.046896,2.095,2.687,0.035237,0.001263,0.000061,0.046906,-0.000000,-0.000010,55421,3,1,1,0.19,0,0,0.925,0,1
2025-10-01T16:07:07.394100,0.7547,-0.253526,0.337450,0.017428,-0.253567,0.337441,0.017396,0.253526,-0.337450,0.036834,0.046859,2.110,2.685,0.035240,0.001314,0.000280,0.046905,-0.000000,-0.000047,55422,3,1,1,0.20,0,0,0.925,0,1
2025-10-01T16:07:07.404535,0.7652,-0.253516,0.337452,0.017433,-0.253495,0.337455,0.017441,0.253516,-0.337452,0.036602,0.046914,2.097,2.688,0.035239,0.001367,-0.000004,0.046906,-0.000000,0.000009,55423,3,1,1,0.26,0,0,0.925,0,1
2025-10-01T16:07:07.415075,0.7757,-0.253512,0.337452,0.017434,-0.253494,0.337455,0.017445,0.253512,-0.337452,0.036603,0.046908,2.097,2.688,0.035238,0.001420,-0.000055,0.046906,-0.000000,0.000002,55424,3,1,1,0.34,0,0,0.925,0,1
2025-10-01T16:07:07.425909,0.7866,-0.253510,0.337450,0.017439,-0.253501,0.337448,0.017453,0.253510,-0.337450,0.036671,0.046890,2.101,2.687,0.035238,0.001473,-0.000040,0.046906,-0.000000,-0.000016,55425,3,1,1,0.63,0,0,0.925,0,1
2025-10-01T16:07:07.436087,0.7967,-0.253524,0.337451,0.017429,-0.253559,0.337454,0.017406,0.253524,-0.337451,0.036915,0.046908,2.115,2.688,0.035240,0.001527,0.000148,0.046906,-0.000000,0.000002,55426,3,1,1,0.25,0,0,0.925,0,1
2025-10-01T16:07:07.446520,0.8072,-0.253515,0.337449,0.017430,-0.253508,0.337443,0.017423,0.253515,-0.337449,0.036775,0.046886,2.107,2.686,0.035239,0.001580,-0.000044,0.046905,-0.000000,-0.000019,55427,3,1,1,0.19,0,0,0.925,0,1
2025-10-01T16:07:07.456973,0.8176,-0.253504,0.337453,0.017440,-0.253471,0.337462,0.017465,0.253504,-0.337453,0.036714,0.046939,2.104,2.689,0.035237,0.001633,-0.000156,0.046906,-0.000000,0.000033,55428,3,1,1,0.14,0,0,0.925,0,1
2025-10-01T16:07:07.467056,0.8277,-0.253496,0.337455,0.017448,-0.253476,0.337461,0.017466,0.253496,-0.337455,0.036766,0.046949,2.107,2.690,0.035236,0.001684,-0.000154,0.046906,-0.000000,0.000043,55429,3,1,1,0.18,0,0,0.925,0,1
2025-10-01T16:07:07.477236,0.8379,-0.253507,0.337454,0.017438,-0.253534,0.337450,0.017417,0.253507,-0.337454,0.037049,0.046911,2.123,2.688,0.035238,0.001736,0.000076,0.046906,-0.000000,0.000005,55430,3,1,1,0.19,0,0,0.925,0,1
2025-10-01T16:07:07.487540,0.8482,-0.253503,0.337459,0.017446,-0.253508,0.337468,0.017455,0.253503,-0.337459,0.037003,0.046962,2.120,2.691,0.035237,0.001788,-0.000022,0.046907,-0.000000,0.000055,55431,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.498067,0.8587,-0.253508,0.337459,0.017440,-0.253521,0.337454,0.017422,0.253508,-0.337459,0.037129,0.046929,2.127,2.689,0.035238,0.001841,0.000050,0.046907,-0.000000,0.000022,55432,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.508582,0.8692,-0.253511,0.337458,0.017433,-0.253508,0.337456,0.017424,0.253511,-0.337458,0.037190,0.046902,2.131,2.687,0.035238,0.001893,0.000058,0.046907,-0.000000,-0.000005,55434,3,1,1,0.47,0,0,0.925,0,1
2025-10-01T16:07:07.518555,0.8792,-0.253499,0.337465,0.017434,-0.253479,0.337470,0.017425,0.253499,-0.337465,0.037060,0.046988,2.123,2.692,0.035236,0.001945,-0.000121,0.046908,-0.000000,0.000080,55435,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.529047,0.8897,-0.253496,0.337463,0.017440,-0.253492,0.337460,0.017457,0.253496,-0.337463,0.037151,0.046917,2.129,2.688,0.035236,0.001998,-0.000083,0.046907,-0.000000,0.000010,55436,3,1,1,0.16,0,0,0.925,0,1
2025-10-01T16:07:07.539323,0.9000,-0.253483,0.337467,0.017446,-0.253460,0.337474,0.017454,0.253483,-0.337467,0.037093,0.046964,2.125,2.691,0.035234,0.002050,-0.000192,0.046908,-0.000000,0.000056,55437,3,1,1,0.19,0,0,0.925,0,1
2025-10-01T16:07:07.549609,0.9103,-0.253475,0.337469,0.017451,-0.253463,0.337472,0.017456,0.253475,-0.337469,0.037162,0.046960,2.129,2.691,0.035233,0.002103,-0.000174,0.046908,-0.000000,0.000052,55438,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.559666,0.9203,-0.253479,0.337467,0.017445,-0.253496,0.337462,0.017434,0.253479,-0.337467,0.037370,0.046903,2.141,2.687,0.035234,0.002154,-0.000017,0.046908,-0.000000,-0.000005,55439,3,1,1,0.13,0,0,0.925,0,1
2025-10-01T16:07:07.570232,0.9309,-0.253476,0.337464,0.017446,-0.253468,0.337457,0.017441,0.253476,-0.337464,0.037395,0.046867,2.143,2.685,0.035233,0.002207,-0.000045,0.046907,-0.000000,-0.000041,55440,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:07.580298,0.9409,-0.253498,0.337512,0.017382,-0.253553,0.337619,0.017243,0.253498,-0.337512,0.037750,0.047486,2.163,2.721,0.035236,0.002258,0.000255,0.046914,-0.000000,0.000571,55441,3,1,1,0.15,0,0,0.925,0,1
2025-10-01T16:07:07.590900,0.9515,-0.253487,0.337502,0.017393,-0.253453,0.337469,0.017439,0.253487,-0.337502,0.037524,0.047023,2.150,2.694,0.035235,0.002312,-0.000023,0.046913,-0.000000,0.000110,55442,3,1,1,0.23,0,0,0.925,0,1
2025-10-01T16:07:07.601341,0.9620,-0.253465,0.337490,0.017402,-0.253407,0.337454,0.017438,0.253465,-0.337490,0.037321,0.046810,2.138,2.682,0.035232,0.002365,-0.000276,0.046911,-0.000000,-0.000101,55443,3,1,1,0.24,0,0,0.925,0,1
2025-10-01T16:07:07.611764,0.9724,-0.253431,0.337479,0.017414,-0.253366,0.337447,0.017450,0.253431,-0.337479,0.037145,0.046744,2.128,2.678,0.035227,0.002418,-0.000500,0.046910,-0.000000,-0.000166,55444,3,1,1,0.16,0,0,0.925,0,1
2025-10-01T16:07:07.621868,0.9825,-0.253372,0.337482,0.017437,-0.253251,0.337483,0.017497,0.253372,-0.337482,0.036768,0.046880,2.107,2.686,0.035219,0.002469,-0.000919,0.046910,-0.000000,-0.000030,55445,3,1,1,0.20,0,0,0.925,0,1
2025-10-01T16:07:07.632334,0.9930,-0.253301,0.337467,0.017477,-0.253193,0.337474,0.017508,0.253301,-0.337467,0.036528,0.046723,2.093,2.677,0.035209,0.002522,-0.001202,0.046908,-0.000000,-0.000185,55446,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:07.642466,1.0031,-0.253248,0.337466,0.017489,-0.253175,0.337465,0.017506,0.253248,-0.337466,0.036655,0.046823,2.100,2.683,0.035201,0.002573,-0.001119,0.046908,-0.000000,-0.000085,55447,3,1,1,0.24,0,0,0.925,0,1
2025-10-01T16:07:07.652910,1.0136,-0.253174,0.337463,0.017517,-0.253055,0.337451,0.017564,0.253174,-0.337463,0.036503,0.046829,2.091,2.683,0.035191,0.002626,-0.001314,0.046907,-0.000000,-0.000078,55448,3,1,1,0.25,0,0,0.925,0,1
2025-10-01T16:07:07.663327,1.0240,-0.253109,0.337461,0.017540,-0.253020,0.337452,0.017572,0.253109,-0.337461,0.036580,0.046854,2.096,2.685,0.035182,0.002679,-0.001281,0.046907,-0.000000,-0.000053,55449,3,1,1,0.15,0,0,0.925,0,1
2025-10-01T16:07:07.673382,1.0340,-0.253051,0.337454,0.017556,-0.252960,0.337446,0.017581,0.253051,-0.337454,0.036676,0.046805,2.101,2.682,0.035174,0.002730,-0.001227,0.046906,-0.000000,-0.000101,55450,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:07.683523,1.0442,-0.252997,0.337457,0.017569,-0.252919,0.337469,0.017583,0.252997,-0.337457,0.036807,0.046902,2.109,2.687,0.035167,0.002781,-0.001141,0.046907,-0.000000,-0.000005,55451,3,1,1,0.21,0,0,0.925,0,1
2025-10-01T16:07:07.693915,1.0546,-0.252933,0.337446,0.017583,-0.252841,0.337423,0.017596,0.252933,-0.337446,0.036780,0.046772,2.107,2.680,0.035158,0.002833,-0.001211,0.046905,-0.000000,-0.000133,55452,3,1,1,0.21,0,0,0.925,0,1
2025-10-01T16:07:07.704231,1.0649,-0.252882,0.337446,0.017594,-0.252803,0.337447,0.017614,0.252882,-0.337446,0.036949,0.046852,2.117,2.684,0.035151,0.002886,-0.001088,0.046905,-0.000000,-0.000053,55453,3,1,1,0.12,0,0,0.925,0,1
2025-10-01T16:07:07.714936,1.0756,-0.246801,0.339967,0.017513,-0.233309,0.345581,0.017325,0.246801,-0.339967,-0.033589,0.076426,-1.924,4.379,0.034305,0.002938,-0.070832,0.047255,-0.000000,0.029170,55454,2,1,1,0.26,0,0,0.850,0,1
2025-10-01T16:07:07.724952,1.0856,-0.242045,0.341934,0.017453,-0.233226,0.345590,0.017338,0.242045,-0.341934,-0.049441,0.083080,-2.833,4.760,0.033644,0.002987,-0.086072,0.047529,-0.000000,0.035551,55455,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:07.735368,1.0960,-0.238339,0.343451,0.017391,-0.233206,0.345545,0.017291,0.238339,-0.343451,-0.041737,0.079744,-2.391,4.569,0.033129,0.003037,-0.077903,0.047740,-0.000000,0.032004,55456,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:07.745807,1.1065,-0.235406,0.344666,0.017385,-0.233032,0.345644,0.017431,0.235406,-0.344666,-0.029701,0.074940,-1.702,4.294,0.032721,0.003086,-0.065509,0.047909,-0.000000,0.027031,55457,2,1,1,0.16,0,0,0.850,0,1
2025-10-01T16:07:07.755936,1.1166,-0.233092,0.345621,0.017398,-0.232926,0.345679,0.017494,0.233092,-0.345621,-0.018757,0.070447,-1.075,4.036,0.032400,0.003133,-0.054289,0.048041,-0.000000,0.022406,55458,2,1,1,0.21,0,0,0.850,0,1
2025-10-01T16:07:07.766631,1.1273,-0.232984,0.345650,0.017446,-0.232807,0.345704,0.017532,0.232984,-0.345650,0.012604,0.057348,0.722,3.286,0.032385,0.003182,-0.022963,0.048045,-0.000000,0.009302,55459,2,1,1,0.38,0,0,0.850,0,1
2025-10-01T16:07:07.777169,1.1378,-0.232900,0.345684,0.017467,-0.232781,0.345741,0.017482,0.232900,-0.345684,0.025431,0.052162,1.457,2.989,0.032373,0.003231,-0.010173,0.048050,-0.000000,0.004112,55460,2,1,1,0.41,0,0,0.850,0,1
2025-10-01T16:07:07.787550,1.1482,-0.232815,0.345717,0.017494,-0.232713,0.345752,0.017505,0.232815,-0.345717,0.030585,0.050088,1.752,2.870,0.032361,0.003280,-0.005056,0.048055,-0.000000,0.002034,55461,2,1,1,0.28,0,0,0.850,0,1
2025-10-01T16:07:07.797902,1.1585,-0.232721,0.345738,0.017528,-0.232576,0.345763,0.017585,0.232721,-0.345738,0.032557,0.049115,1.865,2.814,0.032348,0.003328,-0.003120,0.048058,-0.000000,0.001057,55462,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:07.808346,1.1690,-0.232649,0.345745,0.017556,-0.232547,0.345743,0.017608,0.232649,-0.345745,0.033615,0.048562,1.926,2.782,0.032338,0.003377,-0.002100,0.048059,-0.000000,0.000503,55463,2,1,1,0.25,0,0,0.850,0,1
2025-10-01T16:07:07.818390,1.1790,-0.232619,0.345743,0.017554,-0.232598,0.345726,0.017544,0.232619,-0.345743,0.034556,0.048233,1.980,2.764,0.032334,0.003424,-0.001202,0.048058,-0.000000,0.000174,55464,2,1,1,0.24,0,0,0.850,0,1
2025-10-01T16:07:07.828984,1.1896,-0.232563,0.345734,0.017590,-0.232542,0.345733,0.017597,0.232563,-0.345734,0.034671,0.048024,1.987,2.752,0.032326,0.003473,-0.001128,0.048057,-0.000000,-0.000033,55466,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:07.839438,1.2001,-0.232558,0.345728,0.017588,-0.232550,0.345722,0.017583,0.232558,-0.345728,0.035337,0.047971,2.025,2.749,0.032326,0.003522,-0.000510,0.048056,-0.000000,-0.000085,55467,2,1,1,0.13,0,0,0.850,0,1
2025-10-01T16:07:07.849579,1.2102,-0.232574,0.345720,0.017582,-0.232605,0.345709,0.017572,0.232574,-0.345720,0.035882,0.047935,2.056,2.746,0.032328,0.003569,-0.000014,0.048055,-0.000000,-0.000121,55468,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:07.859916,1.2206,-0.232589,0.345719,0.017563,-0.232630,0.345719,0.017510,0.232589,-0.345719,0.036122,0.047995,2.070,2.750,0.032330,0.003617,0.000175,0.048055,-0.000000,-0.000060,55469,2,1,1,0.16,0,0,0.850,0,1
2025-10-01T16:07:07.870040,1.2307,-0.232596,0.345728,0.017564,-0.232605,0.345748,0.017580,0.232596,-0.345728,0.036150,0.048138,2.071,2.758,0.032331,0.003664,0.000155,0.048056,-0.000000,0.000082,55470,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:07.880409,1.2411,-0.232609,0.345732,0.017561,-0.232622,0.345743,0.017564,0.232609,-0.345732,0.036259,0.048139,2.077,2.758,0.032333,0.003713,0.000214,0.048057,-0.000000,0.000082,55471,2,1,1,0.14,0,0,0.850,0,1
2025-10-01T16:07:07.890565,1.2512,-0.232645,0.345749,0.017561,-0.232708,0.345784,0.017567,0.232645,-0.345749,0.036619,0.048298,2.098,2.767,0.032338,0.003759,0.000522,0.048059,-0.000000,0.000239,55472,2,1,1,0.23,0,0,0.850,0,1
2025-10-01T16:07:07.900591,1.2612,-0.232688,0.345754,0.017552,-0.232772,0.345752,0.017535,0.232688,-0.345754,0.036882,0.048209,2.113,2.762,0.032344,0.003806,0.000733,0.048060,-0.000000,0.000149,55473,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:07.910777,1.2714,-0.232718,0.345769,0.017563,-0.232769,0.345792,0.017576,0.232718,-0.345769,0.036862,0.048304,2.112,2.768,0.032348,0.003853,0.000661,0.048062,-0.000000,0.000242,55474,2,1,1,0.30,0,0,0.850,0,1
2025-10-01T16:07:07.921146,1.2818,-0.232770,0.345777,0.017551,-0.232852,0.345790,0.017529,0.232770,-0.345777,0.037123,0.048258,2.127,2.765,0.032355,0.003902,0.000866,0.048063,-0.000000,0.000195,55475,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:07.931378,1.2920,-0.232851,0.345758,0.017520,-0.232989,0.345705,0.017454,0.232851,-0.345758,0.037627,0.047909,2.156,2.745,0.032366,0.003950,0.001311,0.048060,-0.000000,-0.000151,55476,2,1,1,0.14,0,0,0.850,0,1
2025-10-01T16:07:07.941885,1.3025,-0.232935,0.345739,0.017477,-0.233082,0.345703,0.017395,0.232935,-0.345739,0.037882,0.047773,2.170,2.737,0.032378,0.003999,0.001505,0.048058,-0.000000,-0.000285,55477,2,1,1,0.12,0,0,0.850,0,1
2025-10-01T16:07:07.952158,1.3128,-0.233027,0.345708,0.017417,-0.233186,0.345643,0.017301,0.233027,-0.345708,0.038152,0.047570,2.186,2.726,0.032391,0.004046,0.001715,0.048053,-0.000000,-0.000484,55478,2,1,1,0.24,0,0,0.850,0,1
2025-10-01T16:07:07.962561,1.3232,-0.233125,0.345679,0.017369,-0.233268,0.345638,0.017307,0.233125,-0.345679,0.038327,0.047512,2.196,2.722,0.032404,0.004095,0.001828,0.048049,-0.000000,-0.000537,55479,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:07.972972,1.3336,-0.233216,0.345645,0.017337,-0.233340,0.345602,0.017311,0.233216,-0.345645,0.038361,0.047435,2.198,2.718,0.032417,0.004143,0.001801,0.048045,-0.000000,-0.000610,55480,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:07.983240,1.3439,-0.239337,0.343096,0.017390,-0.252896,0.337440,0.017544,0.239337,-0.343096,0.087000,0.017127,4.985,0.981,0.033268,0.004193,0.073534,0.047690,-0.000000,-0.030564,55481,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:07.993580,1.3542,-0.244115,0.341116,0.017443,-0.252955,0.337455,0.017561,0.244115,-0.341116,0.087000,0.011604,4.985,0.665,0.033932,0.004243,0.086309,0.047415,-0.000000,-0.035811,55482,3,1,1,0.25,0,0,0.925,0,1
2025-10-01T16:07:08.003983,1.3646,-0.247848,0.339579,0.017488,-0.253026,0.337457,0.017548,0.247848,-0.339579,0.087000,0.014901,4.985,0.854,0.034451,0.004295,0.078203,0.047202,-0.000000,-0.032300,55483,3,1,1,0.18,0,0,0.925,0,1
2025-10-01T16:07:08.014082,1.3747,-0.250812,0.338371,0.017485,-0.253232,0.337418,0.017426,0.250812,-0.338371,0.087000,0.019485,4.985,1.116,0.034863,0.004345,0.067178,0.047034,-0.000000,-0.027549,55484,3,1,1,0.17,0,0,0.925,0,1
2025-10-01T16:07:08.024309,1.3850,-0.253140,0.337430,0.017476,-0.253313,0.337406,0.017407,0.253140,-0.337430,0.087000,0.024518,4.985,1.405,0.035186,0.004397,0.054962,0.046903,-0.000000,-0.022384,55485,3,1,1,0.25,0,0,0.925,0,1
2025-10-01T16:07:08.034323,1.3950,-0.253174,0.337362,0.017493,-0.253182,0.337216,0.017549,0.253174,-0.337362,0.062048,0.037122,3.555,2.127,0.035191,0.004448,0.022409,0.046893,-0.000000,-0.009771,55486,3,1,1,0.21,0,0,0.925,0,1
2025-10-01T16:07:08.044582,1.4052,-0.253256,0.331963,0.017336,-0.253374,0.319974,0.017006,0.253256,-0.331963,0.049636,-0.022110,2.844,-1.267,0.035203,0.004500,0.009933,0.046143,-0.000000,-0.068253,55487,2,1,1,0.19,0,0,0.850,0,1
2025-10-01T16:07:08.055024,1.4157,-0.253312,0.327772,0.017219,-0.253373,0.320019,0.017020,0.253312,-0.327772,0.044401,-0.030911,2.544,-1.771,0.035210,0.004553,0.004638,0.045560,-0.000000,-0.076471,55488,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:08.065555,1.4262,-0.253342,0.324495,0.017150,-0.253386,0.319966,0.017056,0.253342,-0.324495,0.042025,-0.023683,2.408,-1.357,0.035215,0.004606,0.002204,0.045105,-0.000000,-0.068788,55489,2,1,1,0.24,0,0,0.850,0,1
2025-10-01T16:07:08.076099,1.4367,-0.253345,0.321941,0.017099,-0.253341,0.319953,0.017058,0.253345,-0.321941,0.040781,-0.012350,2.337,-0.708,0.035215,0.004659,0.000906,0.044750,-0.000000,-0.057100,55490,2,1,1,0.20,0,0,0.850,0,1
2025-10-01T16:07:08.086409,1.4471,-0.241373,0.319491,0.016601,-0.214684,0.318417,0.015622,0.241373,-0.319491,-0.087000,-0.007415,-4.985,-0.425,0.033551,0.004709,-0.141307,0.044409,-0.000000,-0.051824,55491,1,1,1,0.17,0,0,0.775,0,1
2025-10-01T16:07:08.096746,1.4574,-0.232022,0.319086,0.016329,-0.214649,0.318322,0.015839,0.232022,-0.319086,-0.087000,0.018814,-4.985,1.078,0.032251,0.004757,-0.167466,0.044353,-0.000000,-0.025539,55492,1,1,1,0.20,0,0,0.775,0,1
2025-10-01T16:07:08.107156,1.4678,-0.236752,0.319179,0.016945,-0.253396,0.319652,0.018513,0.236752,-0.319179,0.026629,0.035246,1.526,2.019,0.032909,0.004806,-0.011086,0.044366,-0.000000,-0.009120,55493,2,1,1,0.25,0,0,0.850,0,1
2025-10-01T16:07:08.117604,1.4783,-0.240370,0.319245,0.017587,-0.253187,0.319617,0.019048,0.240370,-0.319245,0.076158,0.041498,4.364,2.378,0.033411,0.004856,0.037890,0.044375,-0.000000,-0.002877,55494,2,1,1,0.23,0,0,0.850,0,1
2025-10-01T16:07:08.127818,1.4885,-0.243136,0.319275,0.018254,-0.253008,0.319545,0.019587,0.243136,-0.319275,0.086820,0.043589,4.974,2.497,0.033796,0.004906,0.048118,0.044379,-0.000000,-0.000790,55495,2,1,1,0.18,0,0,0.850,0,1
2025-10-01T16:07:08.138288,1.4989,-0.248678,0.319413,0.019043,-0.252861,0.319476,0.020045,0.248678,-0.319413,0.087000,0.045708,4.985,2.619,0.034566,0.004958,0.084252,0.044398,-0.000000,0.001310,55496,2,1,1,0.22,0,0,0.850,0,1
2025-10-01T16:07:08.149031,1.5097,-0.252953,0.319463,0.019730,-0.252717,0.319260,0.020341,0.252953,-0.319463,0.087000,0.045509,4.985,2.607,0.035160,0.005011,0.083921,0.044405,-0.000000,0.001104,55498,2,1,1,0.54,0,0,0.850,0,1
2025-10-01T16:07:08.159447,1.5201,-0.242061,0.333130,0.020715,-0.233487,0.344371,0.021322,0.242061,-0.333130,-0.054572,0.087000,-3.127,4.985,0.033646,0.005062,-0.093281,0.046305,-0.000000,0.159620,55499,2,1,1,0.44,0,0,0.850,0,1
