timestamp,elapsed_time,pos_x,pos_y,pos_z,error_x,error_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms
2025-09-26T21:26:43.948020,0.5034,-0.001021,0.001130,0.021766,0.001021,-0.001130,0.000142,0.000157,0.008,0.009,0.000142,0.000000,0.000000,0.000157,0.000000,-0.000000,2392382,4,1,1,0.20
2025-09-26T21:26:43.958298,0.5137,-0.000988,0.001102,0.021811,0.000988,-0.001102,-0.000518,-0.000403,-0.030,-0.023,0.000137,0.000000,-0.000656,0.000153,0.000000,-0.000557,2392383,4,1,1,0.15
2025-09-26T21:26:43.976457,0.5318,-0.001011,0.001028,0.021899,0.001011,-0.001028,0.000407,-0.000683,0.023,-0.039,0.000141,0.000001,0.000265,0.000143,0.000001,-0.000827,2392385,4,1,1,0.18
2025-09-26T21:26:43.986509,0.5419,-0.001013,0.001080,0.021749,0.001013,-0.001080,0.000186,0.001199,0.011,0.069,0.000141,0.000001,0.000045,0.000150,0.000001,0.001048,2392386,4,1,1,0.18
2025-09-26T21:26:43.996812,0.5522,-0.001007,0.001131,0.021782,0.001007,-0.001131,0.000012,0.001169,0.001,0.067,0.000140,0.000001,-0.000129,0.000157,0.000001,0.001011,2392387,4,1,1,0.14
2025-09-26T21:26:44.007432,0.5628,-0.001045,0.001083,0.021768,0.001045,-0.001083,0.000880,-0.000777,0.050,-0.044,0.000145,0.000001,0.000733,0.000151,0.000002,-0.000929,2392388,4,1,1,0.19
2025-09-26T21:26:44.017821,0.5732,-0.001029,0.001087,0.021772,0.001029,-0.001087,-0.000170,0.000232,-0.010,0.013,0.000143,0.000002,-0.000315,0.000151,0.000002,0.000079,2392389,4,1,1,0.17
2025-09-26T21:26:44.028173,0.5835,-0.001006,0.001119,0.021824,0.001006,-0.001119,-0.000317,0.000773,-0.018,0.044,0.000140,0.000002,-0.000459,0.000155,0.000002,0.000616,2392390,4,1,1,0.13
2025-09-26T21:26:44.038285,0.5937,-0.001000,0.001108,0.021762,0.001000,-0.001108,0.000022,-0.000066,0.001,-0.004,0.000139,0.000002,-0.000119,0.000154,0.000002,-0.000222,2392391,4,1,1,0.11
2025-09-26T21:26:44.048832,0.6042,-0.001048,0.001016,0.021859,0.001048,-0.001016,0.001089,-0.001632,0.062,-0.093,0.000146,0.000002,0.000941,0.000141,0.000002,-0.001775,2392393,4,1,1,0.13
2025-09-26T21:26:44.058902,0.6143,-0.001048,0.001008,0.021851,0.001048,-0.001008,0.000151,-0.000023,0.009,-0.001,0.000146,0.000002,0.000003,0.000140,0.000003,-0.000166,2392394,4,1,1,0.14
2025-09-26T21:26:44.069140,0.6245,-0.001030,0.001124,0.021752,0.001030,-0.001124,-0.000220,0.002462,-0.013,0.141,0.000143,0.000003,-0.000366,0.000156,0.000003,0.002303,2392395,4,1,1,0.12
2025-09-26T21:26:44.079799,0.6352,-0.001029,0.001076,0.021780,0.001029,-0.001076,0.000127,-0.000756,0.007,-0.043,0.000143,0.000003,-0.000018,0.000150,0.000003,-0.000909,2392396,4,1,1,0.17
2025-09-26T21:26:44.090120,0.6455,-0.001029,0.001100,0.021778,0.001029,-0.001100,0.000150,0.000613,0.009,0.035,0.000143,0.000003,0.000004,0.000153,0.000003,0.000456,2392397,4,1,1,0.11
2025-09-26T21:26:44.100450,0.6558,-0.001017,0.001092,0.021777,0.001017,-0.001092,-0.000091,0.000004,-0.005,0.000,0.000141,0.000003,-0.000235,0.000152,0.000004,-0.000152,2392398,4,1,1,0.18
2025-09-26T21:26:44.110560,0.6659,-0.000988,0.001131,0.021799,0.000988,-0.001131,-0.000449,0.000946,-0.026,0.054,0.000137,0.000004,-0.000590,0.000157,0.000004,0.000785,2392399,4,1,1,0.21
2025-09-26T21:26:44.120978,0.6763,-0.001006,0.001102,0.021773,0.001006,-0.001102,0.000495,-0.000400,0.028,-0.023,0.000140,0.000004,0.000351,0.000153,0.000004,-0.000557,2392400,4,1,1,0.13
2025-09-26T21:26:44.131065,0.6864,-0.001039,0.001014,0.021846,0.001039,-0.001014,0.000815,-0.001641,0.047,-0.094,0.000144,0.000004,0.000667,0.000141,0.000004,-0.001786,2392401,4,1,1,0.16
2025-09-26T21:26:44.141119,0.6965,-0.001037,0.001008,0.021860,0.001037,-0.001008,0.000112,0.000029,0.006,0.002,0.000144,0.000004,-0.000036,0.000140,0.000004,-0.000116,2392402,4,1,1,0.15
2025-09-26T21:26:44.151162,0.7065,-0.000983,0.001120,0.021811,0.000983,-0.001120,-0.000970,0.002433,-0.056,0.139,0.000137,0.000004,-0.001111,0.000156,0.000005,0.002272,2392403,4,1,1,0.14
2025-09-26T21:26:44.161496,0.7169,-0.000965,0.001117,0.021790,0.000965,-0.001117,-0.000210,0.000089,-0.012,0.005,0.000134,0.000005,-0.000349,0.000155,0.000005,-0.000071,2392404,4,1,1,0.16
2025-09-26T21:26:44.171991,0.7274,-0.000990,0.001085,0.021792,0.000990,-0.001085,0.000635,-0.000454,0.036,-0.026,0.000138,0.000005,0.000492,0.000151,0.000005,-0.000610,2392405,4,1,1,0.14
2025-09-26T21:26:44.182511,0.7379,-0.001037,0.001100,0.021767,0.001037,-0.001100,0.001047,0.000447,0.060,0.026,0.000144,0.000005,0.000898,0.000153,0.000005,0.000289,2392406,4,1,1,0.13
2025-09-26T21:26:44.192534,0.7479,-0.001007,0.001103,0.021804,0.001007,-0.001103,-0.000448,0.000210,-0.026,0.012,0.000140,0.000005,-0.000593,0.000153,0.000006,0.000051,2392407,4,1,1,0.12
2025-09-26T21:26:44.202904,0.7583,-0.001003,0.001106,0.021792,0.001003,-0.001106,0.000052,0.000223,0.003,0.013,0.000139,0.000005,-0.000093,0.000154,0.000006,0.000064,2392408,4,1,1,0.19
2025-09-26T21:26:44.212926,0.7683,-0.001003,0.000991,0.021896,0.001003,-0.000991,0.000141,-0.002182,0.008,-0.125,0.000139,0.000006,-0.000004,0.000138,0.000006,-0.002325,2392409,4,1,1,0.12
