timestamp,elapsed_time,pos_x,pos_y,pos_z,error_x,error_y,roll_ref_rad,pitch_ref_rad,roll_ref_deg,pitch_ref_deg,pid_x_p,pid_x_i,pid_x_d,pid_y_p,pid_y_i,pid_y_d,frame_number,marker_count,send_success,control_active,loop_time_ms
2025-09-26T14:54:11.044392,1.6783,-0.037366,0.002442,0.023164,0.037366,-0.002442,0.008281,0.000056,0.474,0.003,0.007473,0.000932,-0.000124,0.000488,0.000121,-0.000554,37899,2,1,1,0.19
2025-09-26T14:54:11.054811,1.6887,-0.037328,0.002181,0.023536,0.037328,-0.002181,0.008333,0.000057,0.477,0.003,0.007466,0.000940,-0.000072,0.000436,0.000122,-0.000501,37900,2,1,1,0.15
2025-09-26T14:54:11.065317,1.6992,-0.037112,0.001477,0.024358,0.037112,-0.001477,0.007960,-0.000916,0.456,-0.053,0.007422,0.000948,-0.000410,0.000295,0.000122,-0.001334,37902,2,1,1,0.10
2025-09-26T14:54:11.075569,1.7095,-0.037011,0.001220,0.024928,0.037011,-0.001220,0.008161,-0.000136,0.468,-0.008,0.007402,0.000955,-0.000196,0.000244,0.000122,-0.000502,37903,2,1,1,0.10
2025-09-26T14:54:11.085658,1.7195,-0.036923,0.000933,0.025503,0.036923,-0.000933,0.008172,-0.000261,0.468,-0.015,0.007385,0.000963,-0.000175,0.000187,0.000122,-0.000570,37904,2,1,1,0.13
2025-09-26T14:54:11.095690,1.7296,-0.036819,0.000439,0.026251,0.036819,-0.000439,0.008128,-0.000771,0.466,-0.044,0.007364,0.000970,-0.000206,0.000088,0.000123,-0.000982,37905,2,1,1,0.10
2025-09-26T14:54:11.105904,1.7398,-0.036810,-0.000014,0.026907,0.036810,0.000014,0.008322,-0.000768,0.477,-0.044,0.007362,0.000978,-0.000018,-0.000003,0.000123,-0.000887,37906,2,1,1,0.11
2025-09-26T14:54:11.116373,1.7503,-0.036749,-0.000278,0.027420,0.036749,0.000278,0.008218,-0.000440,0.471,-0.025,0.007350,0.000985,-0.000117,-0.000056,0.000122,-0.000507,37907,2,1,1,0.13
2025-09-26T14:54:11.126904,1.7608,-0.036793,-0.000726,0.028088,0.036793,0.000726,0.008435,-0.000874,0.483,-0.050,0.007359,0.000993,0.000084,-0.000145,0.000122,-0.000851,37908,2,1,1,0.14
2025-09-26T14:54:11.137547,1.7714,-0.036627,-0.001060,0.028589,0.036627,0.001060,0.008012,-0.000725,0.459,-0.042,0.007325,0.001001,-0.000315,-0.000212,0.000122,-0.000635,37909,2,1,1,0.26
2025-09-26T14:54:11.147906,1.7818,-0.036405,-0.001459,0.029152,0.036405,0.001459,0.007865,-0.000932,0.451,-0.053,0.007281,0.001008,-0.000425,-0.000292,0.000122,-0.000762,37910,2,1,1,0.16
2025-09-26T14:54:11.157935,1.7918,-0.036364,-0.001933,0.029691,0.036364,0.001933,0.008207,-0.001210,0.470,-0.069,0.007273,0.001016,-0.000082,-0.000387,0.000121,-0.000945,37911,2,1,1,0.15
2025-09-26T14:54:11.168429,1.8023,-0.036382,-0.002337,0.030177,0.036382,0.002337,0.008334,-0.001125,0.478,-0.064,0.007276,0.001023,0.000035,-0.000467,0.000121,-0.000778,37912,2,1,1,0.25
2025-09-26T14:54:11.178803,1.8127,-0.036342,-0.002637,0.030645,0.036342,0.002637,0.008223,-0.000980,0.471,-0.056,0.007268,0.001031,-0.000076,-0.000527,0.000120,-0.000573,37913,2,1,1,0.16
